Year,Date,Day,DayOfYear,Hour,DayHour,APSCEP,ANSCEP,APTCEP,ANTCEP
2020,2020-02-05 07:45:00,2020/02/05,02/05,7,2020/02/05 07,52.49,34.99,0.0,0.0
2020,2020-02-05 08:00:00,2020/02/05,02/05,8,2020/02/05 08,52.49,34.99,0.0,0.0
2020,2020-02-05 08:15:00,2020/02/05,02/05,8,2020/02/05 08,55.54,36.27,0.0,0.0
2020,2020-02-05 08:30:00,2020/02/05,02/05,8,2020/02/05 08,55.54,36.27,0.0,0.0
2020,2020-02-05 08:45:00,2020/02/05,02/05,8,2020/02/05 08,55.54,36.27,0.0,0.0
2020,2020-02-05 09:00:00,2020/02/05,02/05,9,2020/02/05 09,55.54,36.27,49.574468,0.0
2020,2020-02-05 09:15:00,2020/02/05,02/05,9,2020/02/05 09,53.81,35.87,49.574468,0.0
2020,2020-02-05 09:30:00,2020/02/05,02/05,9,2020/02/05 09,53.81,35.87,49.574468,0.0
2020,2020-02-05 09:45:00,2020/02/05,02/05,9,2020/02/05 09,53.81,35.87,0.0,0.0
2020,2020-02-05 10:00:00,2020/02/05,02/05,0,2020/02/05 10,53.81,35.87,0.0,0.0
2020,2020-02-05 10:15:00,2020/02/05,02/05,0,2020/02/05 10,50.75,33.83,0.0,0.0
2020,2020-02-05 10:30:00,2020/02/05,02/05,0,2020/02/05 10,50.75,33.83,0.0,0.0
2020,2020-02-05 10:45:00,2020/02/05,02/05,0,2020/02/05 10,50.75,33.83,0.0,0.0
2020,2020-02-05 11:00:00,2020/02/05,02/05,1,2020/02/05 11,50.75,33.83,0.0,0.0
2020,2020-02-05 11:15:00,2020/02/05,02/05,1,2020/02/05 11,48.95,32.63,0.0,0.0
2020,2020-02-05 11:30:00,2020/02/05,02/05,1,2020/02/05 11,48.95,32.63,0.0,0.0
2020,2020-02-05 11:45:00,2020/02/05,02/05,1,2020/02/05 11,48.95,32.63,0.0,24.258333
2020,2020-02-05 12:00:00,2020/02/05,02/05,2,2020/02/05 12,48.95,32.63,0.0,24.258333
2020,2020-02-05 12:15:00,2020/02/05,02/05,2,2020/02/05 12,47.8,31.86,0.0,24.22069
2020,2020-02-05 12:30:00,2020/02/05,02/05,2,2020/02/05 12,47.8,31.86,0.0,24.22069
2020,2020-02-05 12:45:00,2020/02/05,02/05,2,2020/02/05 12,47.8,31.86,0.0,24.22069
2020,2020-02-05 13:00:00,2020/02/05,02/05,3,2020/02/05 13,47.8,31.86,0.0,24.22069
2020,2020-02-05 13:15:00,2020/02/05,02/05,3,2020/02/05 13,47.46,31.64,0.0,19.468675
2020,2020-02-05 13:30:00,2020/02/05,02/05,3,2020/02/05 13,47.46,31.64,0.0,16.652381
2020,2020-02-05 13:45:00,2020/02/05,02/05,3,2020/02/05 13,47.46,31.64,0.0,16.652381
2020,2020-02-05 14:00:00,2020/02/05,02/05,4,2020/02/05 14,47.46,31.64,0.0,16.652381
2020,2020-02-05 14:15:00,2020/02/05,02/05,4,2020/02/05 14,47.32,31.54,0.0,13.918367
2020,2020-02-05 14:30:00,2020/02/05,02/05,4,2020/02/05 14,47.32,31.54,0.0,13.918367
2020,2020-02-05 14:45:00,2020/02/05,02/05,4,2020/02/05 14,47.32,31.54,0.0,13.918367
2020,2020-02-05 15:00:00,2020/02/05,02/05,5,2020/02/05 15,47.32,31.54,0.0,13.918367
2020,2020-02-05 15:15:00,2020/02/05,02/05,5,2020/02/05 15,48.05,32.03,0.0,13.622481
2020,2020-02-05 15:30:00,2020/02/05,02/05,5,2020/02/05 15,48.05,32.03,0.0,13.622481
2020,2020-02-05 15:45:00,2020/02/05,02/05,5,2020/02/05 15,48.05,32.03,0.0,13.622481
2020,2020-02-05 16:00:00,2020/02/05,02/05,6,2020/02/05 16,48.05,32.03,0.0,13.622481
2020,2020-02-05 16:15:00,2020/02/05,02/05,6,2020/02/05 16,49.58,33.06,0.0,21.602083
2020,2020-02-05 16:30:00,2020/02/05,02/05,6,2020/02/05 16,49.58,33.06,0.0,21.602083
2020,2020-02-05 16:45:00,2020/02/05,02/05,6,2020/02/05 16,49.58,33.06,0.0,21.602083
2020,2020-02-05 17:00:00,2020/02/05,02/05,7,2020/02/05 17,49.58,33.06,0.0,0.0
2020,2020-02-05 17:15:00,2020/02/05,02/05,7,2020/02/05 17,54.41,36.27,0.0,0.0
2020,2020-02-05 17:30:00,2020/02/05,02/05,7,2020/02/05 17,54.41,36.27,0.0,0.0
2020,2020-02-05 17:45:00,2020/02/05,02/05,7,2020/02/05 17,54.41,36.27,0.0,0.0
2020,2020-02-05 18:00:00,2020/02/05,02/05,8,2020/02/05 18,54.41,36.27,0.0,0.0
2020,2020-02-05 18:15:00,2020/02/05,02/05,8,2020/02/05 18,56.96,36.27,0.0,0.0
2020,2020-02-05 18:30:00,2020/02/05,02/05,8,2020/02/05 18,56.96,36.27,0.0,0.0
2020,2020-02-05 18:45:00,2020/02/05,02/05,8,2020/02/05 18,56.96,36.27,0.0,0.0
2020,2020-02-05 19:00:00,2020/02/05,02/05,9,2020/02/05 19,56.96,36.27,0.0,0.0
2020,2020-02-05 19:15:00,2020/02/05,02/05,9,2020/02/05 19,55.16,36.27,0.0,0.0
2020,2020-02-05 19:30:00,2020/02/05,02/05,9,2020/02/05 19,55.16,36.27,50.5,0.0
2020,2020-02-05 19:45:00,2020/02/05,02/05,9,2020/02/05 19,55.16,36.27,54.265561,0.0
2020,2020-02-05 20:00:00,2020/02/05,02/05,0,2020/02/05 20,55.16,36.27,54.842105,0.0
2020,2020-02-05 20:15:00,2020/02/05,02/05,0,2020/02/05 20,50.23,33.49,51.4,0.0
2020,2020-02-05 20:30:00,2020/02/05,02/05,0,2020/02/05 20,50.23,33.49,51.4,0.0
2020,2020-02-05 20:45:00,2020/02/05,02/05,0,2020/02/05 20,50.23,33.49,51.4,0.0
2020,2020-02-05 21:00:00,2020/02/05,02/05,1,2020/02/05 21,50.23,33.49,49.3,0.0
2020,2020-02-05 21:15:00,2020/02/05,02/05,1,2020/02/05 21,45.79,30.53,46.491228,0.0
2020,2020-02-05 21:30:00,2020/02/05,02/05,1,2020/02/05 21,45.79,30.53,46.491228,0.0
2020,2020-02-05 21:45:00,2020/02/05,02/05,1,2020/02/05 21,45.79,30.53,0.0,0.0
2020,2020-02-05 22:00:00,2020/02/05,02/05,2,2020/02/05 22,45.79,30.53,0.0,0.0
2020,2020-02-05 22:15:00,2020/02/05,02/05,2,2020/02/05 22,44.33,29.55,0.0,0.0
2020,2020-02-05 22:30:00,2020/02/05,02/05,2,2020/02/05 22,44.33,29.55,0.0,0.0
2020,2020-02-05 22:45:00,2020/02/05,02/05,2,2020/02/05 22,44.33,29.55,0.0,0.0
2020,2020-02-05 23:00:00,2020/02/05,02/05,3,2020/02/05 23,44.33,29.55,0.0,0.0
2020,2020-02-05 23:15:00,2020/02/05,02/05,3,2020/02/05 23,40.01,26.67,0.0,0.0
2020,2020-02-05 23:30:00,2020/02/05,02/05,3,2020/02/05 23,40.01,26.67,0.0,0.0
2020,2020-02-05 23:45:00,2020/02/05,02/05,3,2020/02/05 23,40.01,26.67,0.0,0.0
2020,2020-02-06 00:00:00,2020/02/06,02/06,0,2020/02/06 00,40.01,26.67,0.0,0.0
2020,2020-02-06 00:15:00,2020/02/06,02/06,0,2020/02/06 00,38.26,25.5,0.0,0.0
2020,2020-02-06 00:30:00,2020/02/06,02/06,0,2020/02/06 00,38.26,25.5,0.0,0.0
2020,2020-02-06 00:45:00,2020/02/06,02/06,0,2020/02/06 00,38.26,25.5,0.0,0.0
2020,2020-02-06 01:00:00,2020/02/06,02/06,1,2020/02/06 01,38.26,25.5,0.0,0.0
2020,2020-02-06 01:15:00,2020/02/06,02/06,1,2020/02/06 01,36.89,24.59,0.0,0.0
2020,2020-02-06 01:30:00,2020/02/06,02/06,1,2020/02/06 01,36.89,24.59,0.0,0.0
2020,2020-02-06 01:45:00,2020/02/06,02/06,1,2020/02/06 01,36.89,24.59,0.0,0.0
2020,2020-02-06 02:00:00,2020/02/06,02/06,2,2020/02/06 02,36.89,24.59,0.0,0.0
2020,2020-02-06 02:15:00,2020/02/06,02/06,2,2020/02/06 02,36.27,23.26,0.0,0.0
2020,2020-02-06 02:30:00,2020/02/06,02/06,2,2020/02/06 02,36.27,23.26,0.0,0.0
2020,2020-02-06 02:45:00,2020/02/06,02/06,2,2020/02/06 02,36.27,23.26,0.0,0.0
2020,2020-02-06 03:00:00,2020/02/06,02/06,3,2020/02/06 03,36.27,23.26,0.0,0.0
2020,2020-02-06 03:15:00,2020/02/06,02/06,3,2020/02/06 03,36.27,22.02,0.0,0.0
2020,2020-02-06 03:30:00,2020/02/06,02/06,3,2020/02/06 03,36.27,22.02,0.0,0.0
2020,2020-02-06 03:45:00,2020/02/06,02/06,3,2020/02/06 03,36.27,22.02,0.0,0.0
2020,2020-02-06 04:00:00,2020/02/06,02/06,4,2020/02/06 04,36.27,22.02,0.0,0.0
2020,2020-02-06 04:15:00,2020/02/06,02/06,4,2020/02/06 04,36.27,21.68,0.0,0.0
2020,2020-02-06 04:30:00,2020/02/06,02/06,4,2020/02/06 04,36.27,21.68,0.0,0.0
2020,2020-02-06 04:45:00,2020/02/06,02/06,4,2020/02/06 04,36.27,21.68,0.0,0.0
2020,2020-02-06 05:00:00,2020/02/06,02/06,5,2020/02/06 05,36.27,21.68,0.0,0.0
2020,2020-02-06 05:15:00,2020/02/06,02/06,5,2020/02/06 05,38.88,25.92,0.0,0.0
2020,2020-02-06 05:30:00,2020/02/06,02/06,5,2020/02/06 05,38.88,25.92,0.0,0.0
2020,2020-02-06 05:45:00,2020/02/06,02/06,5,2020/02/06 05,38.88,25.92,0.0,0.0
2020,2020-02-06 06:00:00,2020/02/06,02/06,6,2020/02/06 06,38.88,25.92,0.0,24.0
2020,2020-02-06 06:15:00,2020/02/06,02/06,6,2020/02/06 06,47.56,31.7,0.0,25.74
2020,2020-02-06 06:30:00,2020/02/06,02/06,6,2020/02/06 06,47.56,31.7,0.0,25.74
2020,2020-02-06 06:45:00,2020/02/06,02/06,6,2020/02/06 06,47.56,31.7,51.0,0.0
2020,2020-02-06 07:00:00,2020/02/06,02/06,7,2020/02/06 07,47.56,31.7,51.0,0.0
2020,2020-02-06 07:15:00,2020/02/06,02/06,7,2020/02/06 07,53.7,35.8,0.0,0.0
2020,2020-02-06 07:30:00,2020/02/06,02/06,7,2020/02/06 07,53.7,35.8,0.0,0.0
2020,2020-02-06 07:45:00,2020/02/06,02/06,7,2020/02/06 07,53.7,35.8,64.918293,0.0
2020,2020-02-06 08:00:00,2020/02/06,02/06,8,2020/02/06 08,53.7,35.8,64.918293,0.0
2020,2020-02-06 08:15:00,2020/02/06,02/06,8,2020/02/06 08,57.18,36.27,0.0,0.0
2020,2020-02-06 08:30:00,2020/02/06,02/06,8,2020/02/06 08,57.18,36.27,0.0,0.0
2020,2020-02-06 08:45:00,2020/02/06,02/06,8,2020/02/06 08,57.18,36.27,0.0,0.0
2020,2020-02-06 09:00:00,2020/02/06,02/06,9,2020/02/06 09,57.18,36.27,0.0,0.0
2020,2020-02-06 09:15:00,2020/02/06,02/06,9,2020/02/06 09,53.35,35.57,0.0,0.0
2020,2020-02-06 09:30:00,2020/02/06,02/06,9,2020/02/06 09,53.35,35.57,0.0,0.0
2020,2020-02-06 09:45:00,2020/02/06,02/06,9,2020/02/06 09,53.35,35.57,0.0,0.0
2020,2020-02-06 10:00:00,2020/02/06,02/06,0,2020/02/06 10,53.35,35.57,0.0,0.0
2020,2020-02-06 10:15:00,2020/02/06,02/06,0,2020/02/06 10,50.2,33.46,0.0,0.0
2020,2020-02-06 10:30:00,2020/02/06,02/06,0,2020/02/06 10,50.2,33.46,0.0,0.0
2020,2020-02-06 10:45:00,2020/02/06,02/06,0,2020/02/06 10,50.2,33.46,0.0,0.0
2020,2020-02-06 11:00:00,2020/02/06,02/06,1,2020/02/06 11,50.2,33.46,0.0,0.0
2020,2020-02-06 11:15:00,2020/02/06,02/06,1,2020/02/06 11,48.91,32.61,0.0,0.0
2020,2020-02-06 11:30:00,2020/02/06,02/06,1,2020/02/06 11,48.91,32.61,0.0,0.0
2020,2020-02-06 11:45:00,2020/02/06,02/06,1,2020/02/06 11,48.91,32.61,0.0,0.0
2020,2020-02-06 12:00:00,2020/02/06,02/06,2,2020/02/06 12,48.91,32.61,0.0,0.0
2020,2020-02-06 12:15:00,2020/02/06,02/06,2,2020/02/06 12,46.56,31.04,0.0,0.0
2020,2020-02-06 12:30:00,2020/02/06,02/06,2,2020/02/06 12,46.56,31.04,0.0,0.0
2020,2020-02-06 12:45:00,2020/02/06,02/06,2,2020/02/06 12,46.56,31.04,0.0,0.0
2020,2020-02-06 13:00:00,2020/02/06,02/06,3,2020/02/06 13,46.56,31.04,0.0,0.0
2020,2020-02-06 13:15:00,2020/02/06,02/06,3,2020/02/06 13,45.37,30.25,0.0,23.984314
2020,2020-02-06 13:30:00,2020/02/06,02/06,3,2020/02/06 13,45.37,30.25,0.0,23.984314
2020,2020-02-06 13:45:00,2020/02/06,02/06,3,2020/02/06 13,45.37,30.25,0.0,22.741667
2020,2020-02-06 14:00:00,2020/02/06,02/06,4,2020/02/06 14,45.37,30.25,0.0,22.741667
2020,2020-02-06 14:15:00,2020/02/06,02/06,4,2020/02/06 14,46.4,30.94,0.0,24.928395
2020,2020-02-06 14:30:00,2020/02/06,02/06,4,2020/02/06 14,46.4,30.94,0.0,24.928395
2020,2020-02-06 14:45:00,2020/02/06,02/06,4,2020/02/06 14,46.4,30.94,0.0,24.928395
2020,2020-02-06 15:00:00,2020/02/06,02/06,5,2020/02/06 15,46.4,30.94,0.0,24.928395
2020,2020-02-06 15:15:00,2020/02/06,02/06,5,2020/02/06 15,47.7,31.8,0.0,27.487368
2020,2020-02-06 15:30:00,2020/02/06,02/06,5,2020/02/06 15,47.7,31.8,0.0,27.487368
2020,2020-02-06 15:45:00,2020/02/06,02/06,5,2020/02/06 15,47.7,31.8,0.0,27.487368
2020,2020-02-06 16:00:00,2020/02/06,02/06,6,2020/02/06 16,47.7,31.8,0.0,27.487368
2020,2020-02-06 16:15:00,2020/02/06,02/06,6,2020/02/06 16,49.03,32.69,0.0,26.344667
2020,2020-02-06 16:30:00,2020/02/06,02/06,6,2020/02/06 16,49.03,32.69,0.0,26.344667
2020,2020-02-06 16:45:00,2020/02/06,02/06,6,2020/02/06 16,49.03,32.69,0.0,26.344667
2020,2020-02-06 17:00:00,2020/02/06,02/06,7,2020/02/06 17,49.03,32.69,0.0,26.344667
2020,2020-02-06 17:15:00,2020/02/06,02/06,7,2020/02/06 17,54.1,36.06,0.0,29.976
2020,2020-02-06 17:30:00,2020/02/06,02/06,7,2020/02/06 17,54.1,36.06,0.0,29.976
2020,2020-02-06 17:45:00,2020/02/06,02/06,7,2020/02/06 17,54.1,36.06,0.0,29.976
2020,2020-02-06 18:00:00,2020/02/06,02/06,8,2020/02/06 18,54.1,36.06,0.0,29.976
2020,2020-02-06 18:15:00,2020/02/06,02/06,8,2020/02/06 18,57.5,36.27,0.0,30.174
2020,2020-02-06 18:30:00,2020/02/06,02/06,8,2020/02/06 18,57.5,36.27,0.0,30.174
2020,2020-02-06 18:45:00,2020/02/06,02/06,8,2020/02/06 18,57.5,36.27,0.0,0.0
2020,2020-02-06 19:00:00,2020/02/06,02/06,9,2020/02/06 19,57.5,36.27,0.0,0.0
2020,2020-02-06 19:15:00,2020/02/06,02/06,9,2020/02/06 19,56.34,36.27,0.0,0.0
2020,2020-02-06 19:30:00,2020/02/06,02/06,9,2020/02/06 19,56.34,36.27,0.0,0.0
2020,2020-02-06 19:45:00,2020/02/06,02/06,9,2020/02/06 19,56.34,36.27,0.0,0.0
2020,2020-02-06 20:00:00,2020/02/06,02/06,0,2020/02/06 20,56.34,36.27,0.0,0.0
2020,2020-02-06 20:15:00,2020/02/06,02/06,0,2020/02/06 20,52.6,35.06,0.0,0.0
2020,2020-02-06 20:30:00,2020/02/06,02/06,0,2020/02/06 20,52.6,35.06,0.0,0.0
2020,2020-02-06 20:45:00,2020/02/06,02/06,0,2020/02/06 20,52.6,35.06,0.0,0.0
2020,2020-02-06 21:00:00,2020/02/06,02/06,1,2020/02/06 21,52.6,35.06,0.0,0.0
2020,2020-02-06 21:15:00,2020/02/06,02/06,1,2020/02/06 21,47.52,31.68,0.0,0.0
2020,2020-02-06 21:30:00,2020/02/06,02/06,1,2020/02/06 21,47.52,31.68,0.0,0.0
2020,2020-02-06 21:45:00,2020/02/06,02/06,1,2020/02/06 21,47.52,31.68,0.0,0.0
2020,2020-02-06 22:00:00,2020/02/06,02/06,2,2020/02/06 22,47.52,31.68,0.0,0.0
2020,2020-02-06 22:15:00,2020/02/06,02/06,2,2020/02/06 22,47.12,31.42,0.0,0.0
2020,2020-02-06 22:30:00,2020/02/06,02/06,2,2020/02/06 22,47.12,31.42,0.0,0.0
2020,2020-02-06 22:45:00,2020/02/06,02/06,2,2020/02/06 22,47.12,31.42,0.0,0.0
2020,2020-02-06 23:00:00,2020/02/06,02/06,3,2020/02/06 23,47.12,31.42,0.0,0.0
2020,2020-02-06 23:15:00,2020/02/06,02/06,3,2020/02/06 23,44.22,29.48,0.0,0.0
2020,2020-02-06 23:30:00,2020/02/06,02/06,3,2020/02/06 23,44.22,29.48,0.0,0.0
2020,2020-02-06 23:45:00,2020/02/06,02/06,3,2020/02/06 23,44.22,29.48,0.0,0.0
2020,2020-02-07 00:00:00,2020/02/07,02/07,0,2020/02/07 00,44.22,29.48,0.0,0.0
2020,2020-02-07 00:15:00,2020/02/07,02/07,0,2020/02/07 00,40.32,26.88,0.0,0.0
2020,2020-02-07 00:30:00,2020/02/07,02/07,0,2020/02/07 00,40.32,26.88,0.0,0.0
2020,2020-02-07 00:45:00,2020/02/07,02/07,0,2020/02/07 00,40.32,26.88,0.0,0.0
2020,2020-02-07 01:00:00,2020/02/07,02/07,1,2020/02/07 01,40.32,26.88,0.0,0.0
2020,2020-02-07 01:15:00,2020/02/07,02/07,1,2020/02/07 01,38.8,25.86,0.0,0.0
2020,2020-02-07 01:30:00,2020/02/07,02/07,1,2020/02/07 01,38.8,25.86,0.0,0.0
2020,2020-02-07 01:45:00,2020/02/07,02/07,1,2020/02/07 01,38.8,25.86,0.0,0.0
2020,2020-02-07 02:00:00,2020/02/07,02/07,2,2020/02/07 02,38.8,25.86,0.0,0.0
2020,2020-02-07 02:15:00,2020/02/07,02/07,2,2020/02/07 02,38.64,25.76,0.0,0.0
2020,2020-02-07 02:30:00,2020/02/07,02/07,2,2020/02/07 02,38.64,25.76,0.0,0.0
2020,2020-02-07 02:45:00,2020/02/07,02/07,2,2020/02/07 02,38.64,25.76,0.0,0.0
2020,2020-02-07 03:00:00,2020/02/07,02/07,3,2020/02/07 03,38.64,25.76,0.0,0.0
2020,2020-02-07 03:15:00,2020/02/07,02/07,3,2020/02/07 03,37.67,25.11,0.0,0.0
2020,2020-02-07 03:30:00,2020/02/07,02/07,3,2020/02/07 03,37.67,25.11,0.0,0.0
2020,2020-02-07 03:45:00,2020/02/07,02/07,3,2020/02/07 03,37.67,25.11,0.0,0.0
2020,2020-02-07 04:00:00,2020/02/07,02/07,4,2020/02/07 04,37.67,25.11,0.0,0.0
2020,2020-02-07 04:15:00,2020/02/07,02/07,4,2020/02/07 04,38.38,25.58,0.0,0.0
2020,2020-02-07 04:30:00,2020/02/07,02/07,4,2020/02/07 04,38.38,25.58,0.0,0.0
2020,2020-02-07 04:45:00,2020/02/07,02/07,4,2020/02/07 04,38.38,25.58,0.0,0.0
2020,2020-02-07 05:00:00,2020/02/07,02/07,5,2020/02/07 05,38.38,25.58,0.0,0.0
2020,2020-02-07 05:15:00,2020/02/07,02/07,5,2020/02/07 05,41.29,27.53,0.0,0.0
2020,2020-02-07 05:30:00,2020/02/07,02/07,5,2020/02/07 05,41.29,27.53,0.0,0.0
2020,2020-02-07 05:45:00,2020/02/07,02/07,5,2020/02/07 05,41.29,27.53,0.0,0.0
2020,2020-02-07 06:00:00,2020/02/07,02/07,6,2020/02/07 06,41.29,27.53,0.0,0.0
2020,2020-02-07 06:15:00,2020/02/07,02/07,6,2020/02/07 06,49.18,32.78,0.0,0.0
2020,2020-02-07 06:30:00,2020/02/07,02/07,6,2020/02/07 06,49.18,32.78,61.111881,0.0
2020,2020-02-07 06:45:00,2020/02/07,02/07,6,2020/02/07 06,49.18,32.78,61.111881,0.0
2020,2020-02-07 07:00:00,2020/02/07,02/07,7,2020/02/07 07,49.18,32.78,61.111881,0.0
2020,2020-02-07 07:15:00,2020/02/07,02/07,7,2020/02/07 07,59.98,36.27,0.0,0.0
2020,2020-02-07 07:30:00,2020/02/07,02/07,7,2020/02/07 07,59.98,36.27,0.0,0.0
2020,2020-02-07 07:45:00,2020/02/07,02/07,7,2020/02/07 07,59.98,36.27,0.0,0.0
2020,2020-02-07 08:00:00,2020/02/07,02/07,8,2020/02/07 08,59.98,36.27,0.0,0.0
2020,2020-02-07 08:15:00,2020/02/07,02/07,8,2020/02/07 08,63.01,36.27,0.0,0.0
2020,2020-02-07 08:30:00,2020/02/07,02/07,8,2020/02/07 08,63.01,36.27,0.0,0.0
2020,2020-02-07 08:45:00,2020/02/07,02/07,8,2020/02/07 08,63.01,36.27,0.0,0.0
2020,2020-02-07 09:00:00,2020/02/07,02/07,9,2020/02/07 09,63.01,36.27,0.0,0.0
2020,2020-02-07 09:15:00,2020/02/07,02/07,9,2020/02/07 09,57.94,36.27,0.0,0.0
2020,2020-02-07 09:30:00,2020/02/07,02/07,9,2020/02/07 09,57.94,36.27,0.0,0.0
2020,2020-02-07 09:45:00,2020/02/07,02/07,9,2020/02/07 09,57.94,36.27,0.0,0.0
2020,2020-02-07 10:00:00,2020/02/07,02/07,0,2020/02/07 10,57.94,36.27,0.0,0.0
2020,2020-02-07 10:15:00,2020/02/07,02/07,0,2020/02/07 10,52.16,34.78,0.0,0.0
2020,2020-02-07 10:30:00,2020/02/07,02/07,0,2020/02/07 10,52.16,34.78,0.0,0.0
2020,2020-02-07 10:45:00,2020/02/07,02/07,0,2020/02/07 10,52.16,34.78,0.0,0.0
2020,2020-02-07 11:00:00,2020/02/07,02/07,1,2020/02/07 11,52.16,34.78,0.0,0.0
2020,2020-02-07 11:15:00,2020/02/07,02/07,1,2020/02/07 11,49.97,33.31,0.0,29.442704
2020,2020-02-07 11:30:00,2020/02/07,02/07,1,2020/02/07 11,49.97,33.31,0.0,29.442697
2020,2020-02-07 11:45:00,2020/02/07,02/07,1,2020/02/07 11,49.97,33.31,0.0,29.442697
2020,2020-02-07 12:00:00,2020/02/07,02/07,2,2020/02/07 12,49.97,33.31,0.0,29.442697
2020,2020-02-07 12:15:00,2020/02/07,02/07,2,2020/02/07 12,47.24,31.5,0.0,29.274747
2020,2020-02-07 12:30:00,2020/02/07,02/07,2,2020/02/07 12,47.24,31.5,0.0,29.274747
2020,2020-02-07 12:45:00,2020/02/07,02/07,2,2020/02/07 12,47.24,31.5,0.0,29.274747
2020,2020-02-07 13:00:00,2020/02/07,02/07,3,2020/02/07 13,47.24,31.5,0.0,29.274747
2020,2020-02-07 13:15:00,2020/02/07,02/07,3,2020/02/07 13,45.6,30.4,0.0,28.7
2020,2020-02-07 13:30:00,2020/02/07,02/07,3,2020/02/07 13,45.6,30.4,0.0,28.7
2020,2020-02-07 13:45:00,2020/02/07,02/07,3,2020/02/07 13,45.6,30.4,0.0,27.1
2020,2020-02-07 14:00:00,2020/02/07,02/07,4,2020/02/07 14,45.6,30.4,0.0,27.1
2020,2020-02-07 14:15:00,2020/02/07,02/07,4,2020/02/07 14,45.62,30.42,0.0,25.855405
2020,2020-02-07 14:30:00,2020/02/07,02/07,4,2020/02/07 14,45.62,30.42,0.0,25.855405
2020,2020-02-07 14:45:00,2020/02/07,02/07,4,2020/02/07 14,45.62,30.42,0.0,25.855405
2020,2020-02-07 15:00:00,2020/02/07,02/07,5,2020/02/07 15,45.62,30.42,0.0,25.855405
2020,2020-02-07 15:15:00,2020/02/07,02/07,5,2020/02/07 15,45.65,30.43,0.0,26.242029
2020,2020-02-07 15:30:00,2020/02/07,02/07,5,2020/02/07 15,45.65,30.43,0.0,26.242029
2020,2020-02-07 15:45:00,2020/02/07,02/07,5,2020/02/07 15,45.65,30.43,0.0,25.91519
2020,2020-02-07 16:00:00,2020/02/07,02/07,6,2020/02/07 16,45.65,30.43,0.0,25.91519
2020,2020-02-07 16:15:00,2020/02/07,02/07,6,2020/02/07 16,46.79,31.19,0.0,24.386111
2020,2020-02-07 16:30:00,2020/02/07,02/07,6,2020/02/07 16,46.79,31.19,0.0,24.386111
2020,2020-02-07 16:45:00,2020/02/07,02/07,6,2020/02/07 16,46.79,31.19,0.0,25.055769
2020,2020-02-07 17:00:00,2020/02/07,02/07,7,2020/02/07 17,46.79,31.19,0.0,25.055769
2020,2020-02-07 17:15:00,2020/02/07,02/07,7,2020/02/07 17,50.35,33.57,0.0,31.51223
2020,2020-02-07 17:30:00,2020/02/07,02/07,7,2020/02/07 17,50.35,33.57,0.0,31.51223
2020,2020-02-07 17:45:00,2020/02/07,02/07,7,2020/02/07 17,50.35,33.57,0.0,35.0
2020,2020-02-07 18:00:00,2020/02/07,02/07,8,2020/02/07 18,50.35,33.57,0.0,35.0
2020,2020-02-07 18:15:00,2020/02/07,02/07,8,2020/02/07 18,51.96,34.64,0.0,0.0
2020,2020-02-07 18:30:00,2020/02/07,02/07,8,2020/02/07 18,51.96,34.64,0.0,0.0
2020,2020-02-07 18:45:00,2020/02/07,02/07,8,2020/02/07 18,51.96,34.64,57.315,0.0
2020,2020-02-07 19:00:00,2020/02/07,02/07,9,2020/02/07 19,51.96,34.64,57.315,0.0
2020,2020-02-07 19:15:00,2020/02/07,02/07,9,2020/02/07 19,49.64,33.1,55.613445,0.0
2020,2020-02-07 19:30:00,2020/02/07,02/07,9,2020/02/07 19,49.64,33.1,49.820896,0.0
2020,2020-02-07 19:45:00,2020/02/07,02/07,9,2020/02/07 19,49.64,33.1,0.0,0.0
2020,2020-02-07 20:00:00,2020/02/07,02/07,0,2020/02/07 20,49.64,33.1,0.0,0.0
2020,2020-02-07 20:15:00,2020/02/07,02/07,0,2020/02/07 20,46.88,31.26,0.0,26.925
2020,2020-02-07 20:30:00,2020/02/07,02/07,0,2020/02/07 20,46.88,31.26,0.0,26.925
2020,2020-02-07 20:45:00,2020/02/07,02/07,0,2020/02/07 20,46.88,31.26,0.0,26.27
2020,2020-02-07 21:00:00,2020/02/07,02/07,1,2020/02/07 21,46.88,31.26,0.0,26.27
2020,2020-02-07 21:15:00,2020/02/07,02/07,1,2020/02/07 21,45.61,30.41,0.0,25.7
2020,2020-02-07 21:30:00,2020/02/07,02/07,1,2020/02/07 21,45.61,30.41,0.0,25.7
2020,2020-02-07 21:45:00,2020/02/07,02/07,1,2020/02/07 21,45.61,30.41,0.0,25.7
2020,2020-02-07 22:00:00,2020/02/07,02/07,2,2020/02/07 22,45.61,30.41,0.0,25.7
2020,2020-02-07 22:15:00,2020/02/07,02/07,2,2020/02/07 22,45.66,30.44,0.0,0.0
2020,2020-02-07 22:30:00,2020/02/07,02/07,2,2020/02/07 22,45.66,30.44,0.0,0.0
2020,2020-02-07 22:45:00,2020/02/07,02/07,2,2020/02/07 22,45.66,30.44,0.0,0.0
2020,2020-02-07 23:00:00,2020/02/07,02/07,3,2020/02/07 23,45.66,30.44,0.0,0.0
2020,2020-02-07 23:15:00,2020/02/07,02/07,3,2020/02/07 23,45.58,30.38,0.0,0.0
2020,2020-02-07 23:30:00,2020/02/07,02/07,3,2020/02/07 23,45.58,30.38,0.0,0.0
